"id","bpm","loudness","chord_key","chord_change_rate","song_key","key_strength","danceability","dynamic_complexity"
"0c5661a8-a28f-4502-9b6c-6677217581da","99.1347961426","0.962314724922","C# minor","0.070005916059","C# major","0.611391067505","1.25044798851","1.55813539028"
"0c673a51-1a39-4765-9655-a7c7452a7e50","99.4095993042","0.892537355423","E major","0.0754060298204","A major","0.788112103939","1.15043199062","4.04504537582"
"0c69e548-9631-4ee4-bdf5-afa91382a75f","107.316741943","0.808865904808","F# minor","0.0869565233588","F# minor","0.591885626316","1.04568040371","3.24722766876"
"0c6af3a4-f5d3-4a42-8d75-d01b952de909","109.162757874","0.211214333773","D minor","0.0907127410173","C# minor","0.51635068655","1.00260019302","4.59961223602"
"0c75605e-40af-4955-bd4a-837761279c3a","156.494400024","0.830893993378","F minor","0.0664629489183","C major","0.602253139019","1.17231595516","2.65620160103"
"0c82282b-c7a8-42cd-aa4c-9ffd1624ed8b","83.5300140381","0.761074364185","C minor","0.0852439776063","G# minor","0.579226851463","1.04660058022","4.42781400681"
"0c6ffd60-6f87-41c8-8dd7-a56cc0649a48","135.057632446","0.23052278161","E minor","0.0338876694441","A minor","0.624967634678","0.960925638676","5.31217193604"
"0c82c4d7-64ab-4022-ab27-b045b12e1006","99.7278366089","0.93964099884","E major","0.0855843052268","A minor","0.703641176224","1.12043273449","2.83765506744"
"0c8a8349-27da-4092-8c16-4f78f74854dc","112.888755798","0.831654250622","E minor","0.0515631325543","E minor","0.721543371677","1.08454251289","3.67437338829"
"0c871a4a-efdf-47f8-98c2-cc277f806d2f","119.05291748","0.931039571762","A minor","0.0601287260652","F major","0.651997685432","1.62526798248","4.68196821213"
"0c96cec3-6fad-40f3-a6ae-1d366e4df3c1","146.187744141","0.863537788391","G major","0.0410389602184","D major","0.665068924427","1.01177871227","3.52773618698"
"0c9684a3-1109-44cb-ac8c-808168ae8715","137.078704834","0.29508972168","D minor","0.0328158773482","D minor","0.722461819649","1.09575557709","6.03885793686"
"0c961635-508f-4f9d-bf10-368b1d8c0f49","121.345863342","0.888452589512","C major","0.0476666651666","A minor","0.707818627357","1.11352968216","3.15904760361"
"0c978be8-4d63-4e8c-a970-16182155ede9","100.189544678","0.967364668846","C major","0.132088676095","F major","0.647265434265","1.50765919685","2.57220315933"
"0c9026bd-ff60-4b73-9e4d-9422e829869f","140.252120972","0.955958247185","B major","0.104689970613","E minor","0.716699302197","1.10260641575","2.59473323822"
"0cb8a4c0-7aa7-4dc1-ae0f-97e611a97d3c","103.687438965","0.485952585936","D major","0.0500599518418","G major","0.746456801891","0.90958070755","4.41717767715"
"0c9b401c-607f-4046-acb4-6acd02238fca","98.5739440918","0.94230723381","F major","0.0894829854369","A# major","0.621065855026","1.34868693352","2.89521169662"
"0ca77e5a-1c86-440b-a8e4-fa8c4b296c9c","92.1325836182","0.930446445942","F minor","0.121168516576","A minor","0.494335204363","1.74400281906","2.38233375549"
"0cbc0920-31db-4743-b31c-827dfb09721a","95.9441452026","0.0795707777143","D# major","0.106860160828","A# major","0.438117027283","1.03804862499","6.2608127594"
"0cbc288f-7526-4b4b-b307-85ca81d8e276","94.2229003906","0.865812301636","D minor","0.0750809982419","A# major","0.539921998978","1.26697742939","4.25495910645"
"0cc83889-6383-49b3-a69e-9c61af39e8f3","150.345016479","0.924223124981","A minor","0.0505780354142","D minor","0.698932528496","0.748585879803","3.34658050537"
"0cbde616-b9d5-4f3a-afbe-1f29497724c8","166.028549194","0.800087511539","A major","0.0792749524117","F major","0.582705438137","1.27376878262","4.78783035278"
"0cd05bcd-d35b-43cf-85f6-295e2ecf8c6c","140.31427002","0.815521836281","A minor","0.0342857129872","A minor","0.753766715527","0.999305725098","3.35343623161"
"0cc62b99-e60f-42e5-a9a0-3e12add5ac2f","101.93624115","0.960894942284","G major","0.115880891681","A minor","0.473399668932","1.22210729122","1.74481642246"
"0cd835bf-6197-46ca-8244-1466a434e7b6","136.388580322","0.937330663204","E major","0.0545029230416","E major","0.842940628529","0.980354249477","3.22670149803"
"0ccdd189-4390-40c6-bd6b-258a4e91107c","139.99987793","0.96007668972","G# minor","0.0897518843412","D# minor","0.482996255159","0.914759635925","1.32462251186"
"0cde74ed-34a7-4ba3-b0a2-3540b1db113d","120.937217712","0.946528494358","C# minor","0.0680243521929","C# minor","0.470843374729","1.13622796535","3.35313344002"
"0ce3a409-a9f0-4944-8b93-d6a94947cba1","144.477615356","0.934061765671","G major","0.0613636374474","G# major","0.788184404373","1.17408835888","3.28301882744"
